index,#_diseases,dataset_num,file_num,sup_num,constraints,support,kl_div,js_div,pow_div
4289,20,4,8,6,58,0.0163,0.45445760525030754,0.3038659663473103,2.175626382543574
4290,20,4,8,7,84,0.0186,0.3792676908261603,0.2761531442051546,1.9365205536883439
4291,20,4,8,8,51,0.0209,0.4238208579398822,0.2902927860984382,1.8624745571164496
4292,20,4,8,9,37,0.02318,0.46144707480318303,0.30394162145268255,1.7996981114631696
4293,20,4,8,10,37,0.02545,0.46144707480318303,0.30394162145268255,1.7996981114631696
4294,20,4,8,11,27,0.02772,0.4676332866276708,0.31744049275704994,1.58128780344318
4295,20,4,8,12,23,0.03,0.4216057011959864,0.31331961091861993,1.021851242513685
4296,20,4,9,1,58,0.005,0.3707405982134337,0.28043179538100865,1.427076449916615
4297,20,4,9,2,74,0.0072,0.3495898542039937,0.2698521512852156,5.119227032206749
4298,20,4,9,3,74,0.0095,0.3495898542039937,0.2698521512852156,5.119227032206749
4299,20,4,9,4,48,0.0118,0.3469490968214348,0.27467768178398433,1.3484208839349636
4300,20,4,9,5,25,0.01409,0.3452360430364693,0.2822197484156554,0.8997230757067664
4301,20,4,9,6,25,0.0163,0.3452360430364693,0.2822197484156554,0.8997230757067664
4302,20,4,9,7,22,0.0186,0.30450070774204446,0.2647245228401279,0.7733252992424241
4303,20,4,9,8,21,0.0209,0.29752162262434206,0.2654562286633763,0.6903820678715079
4304,20,4,9,9,21,0.02318,0.29752162262434206,0.2654562286633763,0.6903820678715079
4305,20,4,9,10,21,0.02545,0.29752162262434206,0.2654562286633763,0.6903820678715079
4306,20,4,9,11,21,0.02772,0.29752162262434206,0.2654562286633763,0.6903820678715079
4307,20,4,9,12,21,0.03,0.29752162262434206,0.2654562286633763,0.6903820678715079
4308,20,4,10,1,55,0.005,0.1914814103267675,0.2037497692241356,1.2174357126431108
4309,20,4,10,2,27,0.0072,0.1506353410807028,0.18734969030088858,0.4027843877619734
4310,20,4,10,3,27,0.0095,0.1506353410807028,0.18734969030088858,0.4027843877619734
4311,20,4,10,4,21,0.0118,0.11080129227856983,0.1702838588456918,0.21956614931413385
4312,20,4,10,5,21,0.01409,0.11080129227856983,0.1702838588456918,0.21956614931413385
4313,20,4,10,6,21,0.0163,0.11080129227856983,0.1702838588456918,0.21956614931413385
4314,20,4,10,7,21,0.0186,0.11080129227856983,0.1702838588456918,0.21956614931413385
4315,20,4,10,8,21,0.0209,0.11080129227856983,0.1702838588456918,0.21956614931413385
4316,20,4,10,9,21,0.02318,0.11080129227856983,0.1702838588456918,0.21956614931413385
4317,20,4,10,10,21,0.02545,0.11080129227856983,0.1702838588456918,0.21956614931413385
4318,20,4,10,11,21,0.02772,0.11080129227856983,0.1702838588456918,0.21956614931413385
4319,20,4,10,12,21,0.03,0.11080129227856983,0.1702838588456918,0.21956614931413385
4320,4,5,1,1,16,0.001,0.015975801138001025,0.06333034504735525,0.03185797145765013
4321,4,5,1,2,16,0.01,0.015975801138001025,0.06333034504735525,0.03185797145765013
4322,4,5,1,3,16,0.019,0.015975801138001025,0.06333034504735525,0.03185797145765013
4323,4,5,1,4,16,0.028,0.015975801138001025,0.06333034504735525,0.03185797145765013
4324,4,5,1,5,16,0.037,0.015975801138001025,0.06333034504735525,0.03185797145765013
4325,4,5,1,6,16,0.046,0.015975801138001025,0.06333034504735525,0.03185797145765013
4326,4,5,1,7,16,0.055,0.015975801138001025,0.06333034504735525,0.03185797145765013
4327,4,5,1,8,16,0.064,0.015975801138001025,0.06333034504735525,0.03185797145765013
4328,4,5,1,9,16,0.073,0.015975801138001025,0.06333034504735525,0.03185797145765013
4329,4,5,1,10,16,0.082,0.015975801138001025,0.06333034504735525,0.03185797145765013
4330,4,5,1,11,15,0.091,0.015975461692487813,0.06333013612882167,0.03185664844721413
4331,4,5,1,12,15,0.1,0.015975461692487813,0.06333013612882167,0.03185664844721413
4332,4,5,2,1,16,0.001,0.01673852541577538,0.06660973049178687,0.031251332050059706
4333,4,5,2,2,16,0.01,0.01673852541577538,0.06660973049178687,0.031251332050059706
4334,4,5,2,3,16,0.019,0.01673852541577538,0.06660973049178687,0.031251332050059706
4335,4,5,2,4,14,0.028,0.015928977753360878,0.06465041107167821,0.030167645166527857
4336,4,5,2,5,11,0.037,0.012632030178695682,0.05649849214144522,0.025012250094762847
4337,4,5,2,6,11,0.046,0.012632030178695682,0.05649849214144522,0.025012250094762847
4338,4,5,2,7,10,0.055,0.01816241606190771,0.06845734635473166,0.035063601280759034
4339,4,5,2,8,6,0.064,0.07219689519994155,0.1359994687485178,0.144408143084786
4340,4,5,2,9,5,0.073,0.07484465358341358,0.14215720859130498,0.13844960825767894
4341,4,5,2,10,5,0.082,0.07484465358341358,0.14215720859130498,0.13844960825767894
4342,4,5,2,11,5,0.091,0.07484465358341358,0.14215720859130498,0.13844960825767894
4343,4,5,2,12,5,0.1,0.07484465358341358,0.14215720859130498,0.13844960825767894
4344,4,5,3,1,16,0.001,0.008238852585559345,0.045451348667279234,0.016453375991206755
4345,4,5,3,2,16,0.01,0.008238852585559345,0.045451348667279234,0.016453375991206755
4346,4,5,3,3,16,0.019,0.008238852585559345,0.045451348667279234,0.016453375991206755
4347,4,5,3,4,16,0.028,0.008238852585559345,0.045451348667279234,0.016453375991206755
4348,4,5,3,5,16,0.037,0.008238852585559345,0.045451348667279234,0.016453375991206755
4349,4,5,3,6,16,0.046,0.008238852585559345,0.045451348667279234,0.016453375991206755
4350,4,5,3,7,16,0.055,0.008238852585559345,0.045451348667279234,0.016453375991206755
4351,4,5,3,8,16,0.064,0.008238852585559345,0.045451348667279234,0.016453375991206755
4352,4,5,3,9,16,0.073,0.008238852585559345,0.045451348667279234,0.016453375991206755
4353,4,5,3,10,16,0.082,0.008238852585559345,0.045451348667279234,0.016453375991206755
4354,4,5,3,11,15,0.091,0.008239415410648269,0.0454528446863966,0.016454552925795972
4355,4,5,3,12,15,0.1,0.008239415410648269,0.0454528446863966,0.016454552925795972
4356,4,5,4,1,16,0.001,0.007638988415184626,0.044397302515036534,0.014746529921853893
4357,4,5,4,2,16,0.01,0.007638988415184626,0.044397302515036534,0.014746529921853893
4358,4,5,4,3,15,0.019,0.007638417884698299,0.0443958390171005,0.014745251912383576
4359,4,5,4,4,11,0.028,0.006395031881600986,0.04029315743666531,0.012592327749162625
4360,4,5,4,5,11,0.037,0.006395031881600986,0.04029315743666531,0.012592327749162625
4361,4,5,4,6,10,0.046,0.011221304771322143,0.054349919640705846,0.02111025224100293
4362,4,5,4,7,5,0.055,0.05958826348045704,0.12587126271995008,0.1126849209786922
4363,4,5,4,8,5,0.064,0.05958826348045704,0.12587126271995008,0.1126849209786922
4364,4,5,4,9,5,0.073,0.05958826348045704,0.12587126271995008,0.1126849209786922
4365,4,5,4,10,5,0.082,0.05958826348045704,0.12587126271995008,0.1126849209786922
4366,4,5,4,11,5,0.091,0.05958826348045704,0.12587126271995008,0.1126849209786922
4367,4,5,4,12,5,0.1,0.05958826348045704,0.12587126271995008,0.1126849209786922
4368,4,5,5,1,16,0.001,0.013216113435584471,0.05946579338399741,0.02426874402569643
4369,4,5,5,2,16,0.01,0.013216113435584471,0.05946579338399741,0.02426874402569643
4370,4,5,5,3,13,0.019,0.012737085197202049,0.05839732736643561,0.023375088460231046
4371,4,5,5,4,11,0.028,0.009256254066126585,0.049177791078224564,0.017534122493120974
4372,4,5,5,5,10,0.037,0.01093601938385395,0.053479828042026334,0.02071758385439596
4373,4,5,5,6,6,0.046,0.047304166488068185,0.11145025260626627,0.09189097649751873
4374,4,5,5,7,5,0.055,0.051757495147728164,0.11854377895489387,0.09508258683219517
4375,4,5,5,8,5,0.064,0.051757495147728164,0.11854377895489387,0.09508258683219517
4376,4,5,5,9,5,0.073,0.051757495147728164,0.11854377895489387,0.09508258683219517
4377,4,5,5,10,5,0.082,0.051757495147728164,0.11854377895489387,0.09508258683219517
4378,4,5,5,11,5,0.091,0.051757495147728164,0.11854377895489387,0.09508258683219517
4379,4,5,5,12,5,0.1,0.051757495147728164,0.11854377895489387,0.09508258683219517
4380,4,5,6,1,16,0.001,0.009181038580260046,0.04752505676241096,0.018805079558321933
4381,4,5,6,2,16,0.01,0.009181038580260046,0.04752505676241096,0.018805079558321933
4382,4,5,6,3,16,0.019,0.009181038580260046,0.04752505676241096,0.018805079558321933
4383,4,5,6,4,16,0.028,0.009181038580260046,0.04752505676241096,0.018805079558321933
4384,4,5,6,5,16,0.037,0.009181038580260046,0.04752505676241096,0.018805079558321933
4385,4,5,6,6,16,0.046,0.009181038580260046,0.04752505676241096,0.018805079558321933
4386,4,5,6,7,15,0.055,0.00918195343172503,0.04752730733659709,0.01880708042011839
4387,4,5,6,8,14,0.064,0.007837937418600336,0.04385934360776968,0.01609906376120313
4388,4,5,6,9,11,0.073,0.003493263325547162,0.029376514168262986,0.0071058969811662095
4389,4,5,6,10,11,0.082,0.003493263325547162,0.029376514168262986,0.0071058969811662095
4390,4,5,6,11,11,0.091,0.003493263325547162,0.029376514168262986,0.0071058969811662095
4391,4,5,6,12,11,0.1,0.003493263325547162,0.029376514168262986,0.0071058969811662095
4392,4,5,7,1,16,0.001,0.009769447747992106,0.0494531777510307,0.019580526123842194
4393,4,5,7,2,16,0.01,0.009769447747992106,0.0494531777510307,0.019580526123842194
4394,4,5,7,3,16,0.019,0.009769447747992106,0.0494531777510307,0.019580526123842194
4395,4,5,7,4,16,0.028,0.009769447747992106,0.0494531777510307,0.019580526123842194
4396,4,5,7,5,16,0.037,0.009769447747992106,0.0494531777510307,0.019580526123842194
4397,4,5,7,6,15,0.046,0.009770394725394357,0.049455529540620775,0.019582455934504653
4398,4,5,7,7,15,0.055,0.009770394725394357,0.049455529540620775,0.019582455934504653
4399,4,5,7,8,14,0.064,0.009055208917474775,0.04755018526070907,0.018207676326663317
4400,4,5,7,9,11,0.073,0.004966726592010759,0.03469050775964527,0.010367886520811491
4401,4,5,7,10,11,0.082,0.004966726592010759,0.03469050775964527,0.010367886520811491
4402,4,5,7,11,11,0.091,0.004966726592010759,0.03469050775964527,0.010367886520811491
4403,4,5,7,12,11,0.1,0.004966726592010759,0.03469050775964527,0.010367886520811491
4404,4,5,8,1,16,0.001,0.006773261821057152,0.04072854495517662,0.013944253295412878
4405,4,5,8,2,16,0.01,0.006773261821057152,0.04072854495517662,0.013944253295412878
4406,4,5,8,3,16,0.019,0.006773261821057152,0.04072854495517662,0.013944253295412878
4407,4,5,8,4,16,0.028,0.006773261821057152,0.04072854495517662,0.013944253295412878
4408,4,5,8,5,16,0.037,0.006773261821057152,0.04072854495517662,0.013944253295412878
4409,4,5,8,6,16,0.046,0.006773261821057152,0.04072854495517662,0.013944253295412878
4410,4,5,8,7,16,0.055,0.006773261821057152,0.04072854495517662,0.013944253295412878
4411,4,5,8,8,16,0.064,0.006773261821057152,0.04072854495517662,0.013944253295412878
4412,4,5,8,9,15,0.073,0.00677281998504314,0.04072712313012723,0.01394342737296518
4413,4,5,8,10,15,0.082,0.00677281998504314,0.04072712313012723,0.01394342737296518
4414,4,5,8,11,13,0.091,0.006250401599968239,0.0391399824055268,0.012856331874922293
4415,4,5,8,12,12,0.1,0.006122811248273382,0.03869611248759691,0.012626688992380536
4416,4,5,9,1,16,0.001,0.01698883996775663,0.0647915230761117,0.03487784041578399
4417,4,5,9,2,16,0.01,0.01698883996775663,0.0647915230761117,0.03487784041578399
4418,4,5,9,3,12,0.019,0.015501053182252091,0.06213719302782544,0.031432960165023505
4419,4,5,9,4,11,0.028,0.01273974119291471,0.05642556126078067,0.02562519354852026
4420,4,5,9,5,10,0.037,0.01481571478629867,0.06067739221681548,0.030059538056916787
4421,4,5,9,6,6,0.046,0.05755119129713037,0.11864327974274108,0.12194865179770328
4422,4,5,9,7,5,0.055,0.05198048486775833,0.11646144550001457,0.1006447791950705
4423,4,5,9,8,5,0.064,0.05198048486775833,0.11646144550001457,0.1006447791950705
4424,4,5,9,9,5,0.073,0.05198048486775833,0.11646144550001457,0.1006447791950705
4425,4,5,9,10,5,0.082,0.05198048486775833,0.11646144550001457,0.1006447791950705
4426,4,5,9,11,5,0.091,0.05198048486775833,0.11646144550001457,0.1006447791950705
4427,4,5,9,12,5,0.1,0.05198048486775833,0.11646144550001457,0.1006447791950705
4428,4,5,10,1,16,0.001,0.009932902337643747,0.0508019361557462,0.018929281228582128
4429,4,5,10,2,16,0.01,0.009932902337643747,0.0508019361557462,0.018929281228582128
4430,4,5,10,3,15,0.019,0.009933942521622188,0.0508046617065045,0.018931194055346733
4431,4,5,10,4,15,0.028,0.009933942521622188,0.0508046617065045,0.018931194055346733
4432,4,5,10,5,12,0.037,0.009121315321372846,0.04891146523774821,0.017162866904076306
4433,4,5,10,6,11,0.046,0.00858285501855598,0.04743402296478127,0.01616659167442392
4434,4,5,10,7,11,0.055,0.00858285501855598,0.04743402296478127,0.01616659167442392
4435,4,5,10,8,9,0.064,0.020079599281539143,0.07302835540842788,0.03746068710935431
4436,4,5,10,9,7,0.073,0.05790385598692091,0.12346168963627227,0.1105293070165721
4437,4,5,10,10,5,0.082,0.09095664154166888,0.1578816123241876,0.1649813497150736
4438,4,5,10,11,5,0.091,0.09095664154166888,0.1578816123241876,0.1649813497150736
4439,4,5,10,12,5,0.1,0.09095664154166888,0.1578816123241876,0.1649813497150736
4440,6,5,1,1,52,0.001,0.08631489660168487,0.15359608536779143,0.16414394667390567
4441,6,5,1,2,22,0.01,0.044388405574157304,0.10404846512817403,0.09434772654020131
4442,6,5,1,3,19,0.019,0.04639972289264411,0.1064935917987568,0.09856043708531005
4443,6,5,1,4,10,0.028,0.07315919213633637,0.13492518874344192,0.15557042774171026
4444,6,5,1,5,8,0.037,0.08242525960883565,0.14540711142146615,0.16481091133839854
4445,6,5,1,6,7,0.046,0.08761994917218388,0.1506806623727456,0.1729115984314375
4446,6,5,1,7,7,0.055,0.08761994917218388,0.1506806623727456,0.1729115984314375
4447,6,5,1,8,7,0.064,0.08761994917218388,0.1506806623727456,0.1729115984314375
4448,6,5,1,9,7,0.073,0.08761994917218388,0.1506806623727456,0.1729115984314375
4449,6,5,1,10,7,0.082,0.08761994917218388,0.1506806623727456,0.1729115984314375
4450,6,5,1,11,7,0.091,0.08761994917218388,0.1506806623727456,0.1729115984314375
4451,6,5,1,12,7,0.1,0.08761994917218388,0.1506806623727456,0.1729115984314375
4452,6,5,2,1,57,0.001,0.08025381019496959,0.14683184328976584,0.15517622219073904
4453,6,5,2,2,57,0.01,0.08025381019496959,0.14683184328976584,0.15517622219073904
4454,6,5,2,3,51,0.019,0.06787036035342911,0.1319977850182496,0.13835459808580233
4455,6,5,2,4,39,0.028,0.05442928950513852,0.1154010298441056,0.11626810126661474
4456,6,5,2,5,33,0.037,0.045308157433497996,0.10602308899196716,0.09367125547273635
4457,6,5,2,6,22,0.046,0.034058499273072584,0.09146423530969013,0.07069608500673666
4458,6,5,2,7,21,0.055,0.03674517159173611,0.09499891059437751,0.07636549828926417
4459,6,5,2,8,19,0.064,0.047288347887255555,0.1072261220501405,0.10005415734643722
4460,6,5,2,9,14,0.073,0.08906421895686033,0.14594942554911355,0.19493921134923936
4461,6,5,2,10,8,0.082,0.1648585845920439,0.20568983178119282,0.32952192260166036
4462,6,5,2,11,7,0.091,0.17371503728850224,0.21488426700386937,0.33067277345312107
4463,6,5,2,12,7,0.1,0.17371503728850224,0.21488426700386937,0.33067277345312107
4464,6,5,3,1,45,0.001,0.048887189552538346,0.11830700546910376,0.08527804421470622
4465,6,5,3,2,19,0.01,0.026646765738412542,0.08212709927223119,0.05337113719591122
4466,6,5,3,3,8,0.019,0.05307682190254791,0.11807220500713328,0.10402291819459994
4467,6,5,3,4,7,0.028,0.04959630345646585,0.11560957103836031,0.09254242972824431
4468,6,5,3,5,7,0.037,0.04959630345646585,0.11560957103836031,0.09254242972824431
4469,6,5,3,6,7,0.046,0.04959630345646585,0.11560957103836031,0.09254242972824431
4470,6,5,3,7,7,0.055,0.04959630345646585,0.11560957103836031,0.09254242972824431
4471,6,5,3,8,7,0.064,0.04959630345646585,0.11560957103836031,0.09254242972824431
4472,6,5,3,9,7,0.073,0.04959630345646585,0.11560957103836031,0.09254242972824431
4473,6,5,3,10,7,0.082,0.04959630345646585,0.11560957103836031,0.09254242972824431
4474,6,5,3,11,7,0.091,0.04959630345646585,0.11560957103836031,0.09254242972824431
4475,6,5,3,12,7,0.1,0.04959630345646585,0.11560957103836031,0.09254242972824431
4476,6,5,4,1,57,0.001,0.07899365654842458,0.14378406997061535,0.15591358969011337
4477,6,5,4,2,57,0.01,0.07899365654842458,0.14378406997061535,0.15591358969011337
4478,6,5,4,3,56,0.019,0.07877503023436791,0.1439110874051332,0.15445312469430356
4479,6,5,4,4,44,0.028,0.06633465432317773,0.1291531845661579,0.13698676036075208
4480,6,5,4,5,37,0.037,0.05457964230182142,0.11831915847652932,0.10830535661094884
4481,6,5,4,6,23,0.046,0.042811622314733046,0.10423000693918202,0.08571022153395719
4482,6,5,4,7,22,0.055,0.04243214896307727,0.10361745555959365,0.08515055021579981
4483,6,5,4,8,22,0.064,0.04243214896307727,0.10361745555959365,0.08515055021579981
4484,6,5,4,9,13,0.073,0.08647594383660598,0.14432097858299928,0.18990137866509899
4485,6,5,4,10,7,0.082,0.17386552786931486,0.21232136839500165,0.3425760330881973
4486,6,5,4,11,7,0.091,0.17386552786931486,0.21232136839500165,0.3425760330881973
4487,6,5,4,12,7,0.1,0.17386552786931486,0.21232136839500165,0.3425760330881973
4488,6,5,5,1,57,0.001,0.09320404253425682,0.1564338108043333,0.1813061991971339
4489,6,5,5,2,57,0.01,0.09320404253425682,0.1564338108043333,0.1813061991971339
4490,6,5,5,3,57,0.019,0.09320404253425682,0.1564338108043333,0.1813061991971339
4491,6,5,5,4,56,0.028,0.0798002613755969,0.14290148510646547,0.16038673965293954
4492,6,5,5,5,48,0.037,0.06922633539983639,0.13472411477517826,0.13429871078141586
4493,6,5,5,6,42,0.046,0.057378053401603304,0.1225487780985436,0.11073795983894352
4494,6,5,5,7,30,0.055,0.04842368777127645,0.11309324738640018,0.0914789441789704
4495,6,5,5,8,23,0.064,0.044545841744719976,0.1089200498969344,0.08318210843745506
4496,6,5,5,9,22,0.073,0.043870765052598765,0.1079857484952557,0.08199994092294358
4497,6,5,5,10,22,0.082,0.043870765052598765,0.1079857484952557,0.08199994092294358
4498,6,5,5,11,19,0.091,0.06424401878949937,0.12853053911812648,0.1274517376225293
4499,6,5,5,12,12,0.1,0.14676746325576812,0.18970156354149204,0.31561583125039205
4500,6,5,6,1,57,0.001,0.09674583938000497,0.15923524494068372,0.19139500511850577
4501,6,5,6,2,57,0.01,0.09674583938000497,0.15923524494068372,0.19139500511850577
4502,6,5,6,3,57,0.019,0.09674583938000497,0.15923524494068372,0.19139500511850577
4503,6,5,6,4,57,0.028,0.09674583938000497,0.15923524494068372,0.19139500511850577
4504,6,5,6,5,55,0.037,0.09273651657717899,0.15533966032231697,0.18522787768031565
4505,6,5,6,6,44,0.046,0.07871803004934773,0.1425140703246211,0.1573305973699906
4506,6,5,6,7,37,0.055,0.0719634053726029,0.13666215854988234,0.14146293715662517
4507,6,5,6,8,29,0.064,0.06926416030850033,0.1344572417639931,0.13440305092231872
4508,6,5,6,9,23,0.073,0.06490592250831989,0.1307245049974706,0.1245031511974315
4509,6,5,6,10,22,0.082,0.06272976478721118,0.12869175427357835,0.11935278693022167
4510,6,5,6,11,20,0.091,0.07146575929989923,0.1369637194281142,0.13760965385010676
4511,6,5,6,12,17,0.1,0.09475089742721121,0.15466764270351807,0.1946317980608488
4512,6,5,7,1,57,0.001,0.07707727010776114,0.14718278579134036,0.13863381059524885
4513,6,5,7,2,57,0.01,0.07707727010776114,0.14718278579134036,0.13863381059524885
4514,6,5,7,3,57,0.019,0.07707727010776114,0.14718278579134036,0.13863381059524885
4515,6,5,7,4,54,0.028,0.07573235422271447,0.14502145467510716,0.1383371108860255
4516,6,5,7,5,43,0.037,0.05544496228842914,0.12125448869826677,0.10592152351278805
4517,6,5,7,6,38,0.046,0.05266025092621535,0.11692201509543995,0.10309932479973974
4518,6,5,7,7,25,0.055,0.03799237621049347,0.10049587683473199,0.07117825373676909
4519,6,5,7,8,23,0.064,0.0375381768014202,0.09944681023480578,0.07109499903232863
4520,6,5,7,9,22,0.073,0.03679105253376827,0.09887759666296869,0.06876035781866531
4521,6,5,7,10,19,0.082,0.04636981488257415,0.10897578267472482,0.09138241988846518
4522,6,5,7,11,14,0.091,0.08798234919455605,0.14947024542625112,0.17968996116119462
4523,6,5,7,12,8,0.1,0.2092103200809335,0.23299132577071532,0.4163481044452051
4524,6,5,8,1,57,0.001,0.10004095038267273,0.16101314745308684,0.19925116353162353
4525,6,5,8,2,57,0.01,0.10004095038267273,0.16101314745308684,0.19925116353162353
4526,6,5,8,3,57,0.019,0.10004095038267273,0.16101314745308684,0.19925116353162353
4527,6,5,8,4,57,0.028,0.10004095038267273,0.16101314745308684,0.19925116353162353
4528,6,5,8,5,55,0.037,0.08895532484730884,0.1506453560544202,0.18063133731966616
4529,6,5,8,6,45,0.046,0.07069790343465604,0.13585438429250268,0.13773009867041525
4530,6,5,8,7,35,0.055,0.059904058628429985,0.12406975811745374,0.1180096747730692
4531,6,5,8,8,27,0.064,0.06049999062646378,0.12520835429268282,0.11797590973145454
4532,6,5,8,9,22,0.073,0.05457068013822306,0.1188916596996606,0.10627536816491188
4533,6,5,8,10,22,0.082,0.05457068013822306,0.1188916596996606,0.10627536816491188
4534,6,5,8,11,21,0.091,0.06259423462715663,0.12783366035740623,0.12113085963709185
4535,6,5,8,12,15,0.1,0.11560794115839448,0.16772268196935955,0.25024424836655745
4536,6,5,9,1,57,0.001,0.0659875849613152,0.13422302503807737,0.12147817512293571
4537,6,5,9,2,57,0.01,0.0659875849613152,0.13422302503807737,0.12147817512293571
4538,6,5,9,3,57,0.019,0.0659875849613152,0.13422302503807737,0.12147817512293571
4539,6,5,9,4,46,0.028,0.057707982849328765,0.12343361816400918,0.1108388761921568
4540,6,5,9,5,39,0.037,0.036961311691611945,0.09777529333254079,0.07175499882762769
4541,6,5,9,6,26,0.046,0.03390078991428476,0.09352736500341462,0.06608258321146912
4542,6,5,9,7,22,0.055,0.03074606260822655,0.08903833751244608,0.05973417904005723
4543,6,5,9,8,22,0.064,0.03074606260822655,0.08903833751244608,0.05973417904005723
4544,6,5,9,9,18,0.073,0.0463209748284302,0.10762258983729799,0.09439950543527473
4545,6,5,9,10,11,0.082,0.12114885891494567,0.1704742521000138,0.2666279879199464
4546,6,5,9,11,8,0.091,0.17290510784689672,0.21189172676466253,0.3400740691489631
4547,6,5,9,12,7,0.1,0.18639704190494888,0.22316727375718598,0.35221258226172797
4548,6,5,10,1,57,0.001,0.09033338476675062,0.1560893059015059,0.1719730942661195
4549,6,5,10,2,57,0.01,0.09033338476675062,0.1560893059015059,0.1719730942661195
4550,6,5,10,3,56,0.019,0.08550317575437026,0.15185434626737335,0.1627838516878627
4551,6,5,10,4,42,0.028,0.06276997592102575,0.1250210252827034,0.1306059300830939
4552,6,5,10,5,30,0.037,0.04785708947551269,0.11109203151376601,0.09417731716698072
4553,6,5,10,6,23,0.046,0.04337669985962318,0.1043279451410827,0.08809948221112955
4554,6,5,10,7,21,0.055,0.04388902854284781,0.10454815025657456,0.08993994538738023
4555,6,5,10,8,17,0.064,0.06581826828362106,0.12535418505210694,0.14446623122863483
4556,6,5,10,9,10,0.073,0.1520274920466063,0.18844412776081831,0.3513344788010937
4557,6,5,10,10,8,0.082,0.17819521077027414,0.2084214501294563,0.3936241865913356
4558,6,5,10,11,7,0.091,0.16425021438227833,0.20621862515969253,0.32392572811198417
4559,6,5,10,12,7,0.1,0.16425021438227833,0.20621862515969253,0.32392572811198417
4560,8,5,1,1,100,0.001,0.8122183750491597,0.4319380570260655,2.3864220536325167
4561,8,5,1,2,100,0.01,0.8122183750491597,0.4319380570260655,2.3864220536325167
4562,8,5,1,3,71,0.019,0.7660028423566134,0.4230326511972743,2.169480290292862
4563,8,5,1,4,69,0.028,0.6278722277883322,0.39029790136015413,1.6668444120866766
4564,8,5,1,5,69,0.037,0.6278722277883322,0.39029790136015413,1.6668444120866766
4565,8,5,1,6,45,0.046,0.4016587188616725,0.31670756436037,0.9332318913445568
4566,8,5,1,7,45,0.055,0.4016587188616725,0.31670756436037,0.9332318913445568
4567,8,5,1,8,28,0.064,0.42662298410470223,0.31316750990512593,1.167519859364031
4568,8,5,1,9,20,0.073,0.38253036115903116,0.28803091410404863,1.1397917947267664
4569,8,5,1,10,20,0.082,0.38253036115903116,0.28803091410404863,1.1397917947267664
4570,8,5,1,11,17,0.091,0.3926303176147248,0.2903019721715086,1.1937987745212493
4571,8,5,1,12,16,0.1,0.38807257285941965,0.287897806333719,1.1382816017337154
4572,8,5,2,1,27,0.001,0.21595018868199503,0.24143248060371506,0.4387026322879047
4573,8,5,2,2,27,0.01,0.21595018868199503,0.24143248060371506,0.4387026322879047
4574,8,5,2,3,14,0.019,0.20327055514988174,0.22482652178012322,0.4673192852985534
4575,8,5,2,4,9,0.028,0.145565048164203,0.19607744131851856,0.28253520306086194
4576,8,5,2,5,9,0.037,0.145565048164203,0.19607744131851856,0.28253520306086194
4577,8,5,2,6,9,0.046,0.145565048164203,0.19607744131851856,0.28253520306086194
4578,8,5,2,7,9,0.055,0.145565048164203,0.19607744131851856,0.28253520306086194
4579,8,5,2,8,9,0.064,0.145565048164203,0.19607744131851856,0.28253520306086194
4580,8,5,2,9,9,0.073,0.145565048164203,0.19607744131851856,0.28253520306086194
4581,8,5,2,10,9,0.082,0.145565048164203,0.19607744131851856,0.28253520306086194
4582,8,5,2,11,9,0.091,0.145565048164203,0.19607744131851856,0.28253520306086194
4583,8,5,2,12,9,0.1,0.145565048164203,0.19607744131851856,0.28253520306086194
4584,8,5,3,1,64,0.001,0.46750146170965123,0.32948537807589984,1.3237912317604434
4585,8,5,3,2,64,0.01,0.46750146170965123,0.32948537807589984,1.3237912317604434
4586,8,5,3,3,30,0.019,0.2577530007092532,0.2471377145488773,0.6324775350580141
4587,8,5,3,4,19,0.028,0.22842111200500237,0.232195178818888,0.5597211358928871
4588,8,5,3,5,19,0.037,0.22842111200500237,0.232195178818888,0.5597211358928871
4589,8,5,3,6,13,0.046,0.28306102776082004,0.24625764633054817,0.80803083805672
4590,8,5,3,7,13,0.055,0.28306102776082004,0.24625764633054817,0.80803083805672
4591,8,5,3,8,11,0.064,0.2753751010414888,0.2519531585048117,0.6959638718201978
4592,8,5,3,9,10,0.073,0.2564004648722882,0.2347440858601687,0.7258422541228391
4593,8,5,3,10,10,0.082,0.2564004648722882,0.2347440858601687,0.7258422541228391
4594,8,5,3,11,9,0.091,0.22080203842520413,0.2306164029572359,0.48854216124225663
4595,8,5,3,12,9,0.1,0.22080203842520413,0.2306164029572359,0.48854216124225663
4596,8,5,4,1,23,0.001,0.1820792764278298,0.21918820870886493,0.38611450713133205
4597,8,5,4,2,23,0.01,0.1820792764278298,0.21918820870886493,0.38611450713133205
4598,8,5,4,3,11,0.019,0.17509973887114194,0.20823592333287363,0.4262221875711877
4599,8,5,4,4,9,0.028,0.13747733615660088,0.19170745038248527,0.2619584948721296
4600,8,5,4,5,9,0.037,0.13747733615660088,0.19170745038248527,0.2619584948721296
4601,8,5,4,6,9,0.046,0.13747733615660088,0.19170745038248527,0.2619584948721296
4602,8,5,4,7,9,0.055,0.13747733615660088,0.19170745038248527,0.2619584948721296
4603,8,5,4,8,9,0.064,0.13747733615660088,0.19170745038248527,0.2619584948721296
4604,8,5,4,9,9,0.073,0.13747733615660088,0.19170745038248527,0.2619584948721296
4605,8,5,4,10,9,0.082,0.13747733615660088,0.19170745038248527,0.2619584948721296
